,0
1283,3586040.1047125603
1284,3574460.7336307154
1285,3626875.192588122
1286,3616532.0247857645
1287,3657276.34993103
1288,3665780.4152615503
1289,3690090.110981364
1290,3663154.993359768
1291,3667209.50228255
1292,3665136.1700845184
1293,3691398.3093663
1294,3712531.5910595767
1295,3712136.0932636233
1296,3711262.7818293436
1297,3700447.1887476244
1298,3662357.440760914
1299,3699209.6893791505
1300,3709344.2015591133
1301,3713034.877698697
1302,3698701.770242061
1303,3689257.577879782
1304,3655951.1861992376
1305,3677698.2717817854
1306,3622545.058886467
1307,3573255.5956229977
1308,3630801.719967894
1309,3688431.162333145
1310,3652838.2425712096
1311,3646160.1745006307
1312,3605140.923019477
1313,3531986.204779764
1314,3535432.6838312233
1315,3455220.897221854
1316,3413517.0082499743
1317,3422473.5102390097
1318,3404545.579898055
1319,3465896.2610976533
1320,3465119.489061634
1321,3480646.5841580783
1322,3321612.587666639
1323,3290434.98778071
1324,3389735.1324661016
1325,3445829.5521691726
1326,3307037.0772488737
1327,3244936.349686051
1328,3256714.4566063588
1329,3279245.383299872
1330,3398612.800029746
1331,3278561.331399137
1332,3235403.596523446
1333,3272203.44511809
1334,3224218.1406425782
1335,3221874.236968605
1336,3169430.2353084213
1337,3179407.9233195814
1338,3241620.10070555
1339,3235026.6926603187
1340,3263097.8409031723
1341,3243031.403862683
1342,3243918.9773598444
1343,3167552.15794287
1344,3136444.5085504
1345,3142408.832161475
1346,3187767.871615213
1347,3255509.206898602
1348,3274481.668947514
1349,3236321.818856344
1350,3195807.8204273037
1351,3201329.302159784
1352,3251481.2390986127
1353,3256899.486491891
1354,3311572.955718906
1355,3348040.7362301038
1356,3394652.564743192
1357,3475415.038849316
1358,3449788.5672146403
1359,3442484.299455877
1360,3440901.311548067
1361,3404731.130748579
1362,3353137.766309842
1363,3352874.7114728633
1364,3408141.728893308
1365,3422206.8814450065
1366,3458516.561921418
1367,3449947.041742402
1368,3439285.0389685007
1369,3392770.10717267
1370,3393844.171284402
1371,3350733.374222352
1372,3343042.607933571
1373,3404598.340697593
1374,3413239.4833370578
1375,3420619.298536237
1376,3471439.833892921
1377,3468744.524423674
1378,3552031.910373365
1379,3537046.081094753
1380,3545848.5623979704
1381,3535504.2432426177
1382,3580109.887872154
1383,3578070.2834718586
1384,3593008.2443158356
1385,3580910.951095977
1386,3513913.525272857
1387,3543551.460276646
1388,3513556.2936146096
1389,3561702.4067168846
1390,3597088.7495404077
1391,3595037.5160092046
1392,3581743.2480245726
1393,3526529.509814723
1394,3654907.7953892085
1395,3620989.354688381
1396,3653281.700856728
1397,3663950.955584566
1398,3648143.4276182847
1399,3623331.91285633
1400,3634512.735795234
1401,3604068.5198106556
1402,3614490.5951334066
1403,3517273.009017989
1404,3485198.8942379565
1405,3526449.1982603325
1406,3477913.5571670574
1407,3485429.9345621816
1408,3467546.9571508802
1409,3499972.450145204
1410,3496383.2127898354
1411,3465823.4906101455
1412,3538978.7955038473
1413,3538559.067403078
1414,3532270.7515394967
1415,3585324.6970259785
1416,3615039.074939174
1417,3601041.9229609524
1418,3594415.5501319743
1419,3590612.1320882575
1420,3576917.480998705
1421,3562166.626266289
1422,3523169.3363585626
1423,3512659.8000984853
1424,3527226.2264813236
1425,3562277.689775424
1426,3560008.561606913
1427,3582853.6011600094
1428,3608309.003302
1429,3629065.8970151735
1430,3576927.2324436423
1431,3593381.6248969333
1432,3583586.9708003504
1433,3549925.6642185412
1434,3534944.9973148922
1435,3574517.2643341892
1436,3604065.4121316653
1437,3631028.453821051
1438,3670282.434959799
1439,3618778.1915783794
1440,3583915.946500813
1441,3623385.377917903
1442,3541489.338405515
1443,3557471.7747574397
1444,3552220.514137876
1445,3559013.182455571
1446,3503001.9372028615
1447,3514704.6040907484
1448,3545156.132779273
1449,3557428.580479776
1450,3475564.1088631335
1451,3530267.1052979147
1452,3461672.276088093
1453,3364109.215717328
1454,3295991.128618839
1455,3322603.0053909305
1456,3274073.6227596104
1457,3239619.190113913
1458,3162433.289423238
1459,3222585.4130170606
1460,3260037.384354672
1461,3297319.740977597
1462,3366620.2867569774
1463,3342245.889189658
1464,3347966.9136866066
1465,3398367.7044625166
1466,3401727.076205647
1467,3407051.52224665
1468,3460423.199613686
1469,3439428.2896923414
1470,3431767.2960033338
1471,3383562.2052225107
1472,3360978.9945884002
1473,3355292.835221183
1474,3393466.695416245
1475,3411246.7767423354
1476,3395680.4961271905
1477,3386366.842246899
1478,3382400.3479234376
1479,3335365.069333608
1480,3328597.438423713
1481,3339132.854618594
1482,3328550.4820360723
1483,3344596.9210515143
1484,3358019.4957381533
1485,3367353.7166832834
1486,3365042.720139074
1487,3373603.6709211543
1488,3320762.479580044
1489,3319869.467876922
1490,3307225.2450132775
1491,3342141.94647542
1492,3270036.359484634
1493,3276708.656109267
1494,3316925.4333945923
1495,3270644.1113469657
1496,3283714.4810433243
1497,3223761.9747439646
1498,3192914.809384492
1499,3081760.2926493846
1500,3141689.6128759207
1501,3182899.6649655937
1502,3212845.7638570108
1503,3264931.3767119492
1504,3298301.426561002
1505,3286792.6121996217
1506,3320661.8597768224
1507,3298617.4024695656
1508,3297266.2804109734
1509,3270531.5635338374
1510,3259681.3832713873
1511,3190645.049792975
1512,3120047.6238185745
1513,3116969.092669274
1514,3131949.465654911
1515,3093516.0682028467
1516,3068312.2160549257
1517,3091148.5812120833
1518,3118384.8567613657
1519,3119798.9862304875
1520,3155965.314373011
1521,3152670.8182033687
1522,3219842.209266147
1523,3320640.481720993
1524,3354390.6298481156
1525,3326451.3760242467
1526,3222784.273608495
1527,3179984.4739100304
1528,3188764.5580094117
1529,3327865.051865348
1530,3294048.3356207297
1531,3298581.3711268245
1532,3261396.889554142
1533,3291130.387758192
1534,3310031.931434653
1535,3292313.192770085
1536,3349454.254116093
1537,3347596.2373343874
1538,3391010.950565089
1539,3427901.4898700323
1540,3392341.931674837
1541,3374937.114537851
1542,3393363.611009968
1543,3371552.3698449107
1544,3334577.9558336004
1545,3358230.3935064804
1546,3399755.4419297506
1547,3470806.409798652
1548,3485450.3537599035
1549,3563025.7096935716
1550,3577029.2652647435
1551,3574312.228955668
1552,3583033.425678522
1553,3537966.868174533
1554,3545608.799363688
1555,3459975.7575520696
1556,3434178.969424714
1557,3462858.2361028753
1558,3413131.618471772
1559,3457610.1356442836
1560,3438696.355886912
1561,3491985.5211755815
1562,3481712.9163896837
1563,3493586.2838472645
1564,3486179.6703852895
1565,3552940.973937233
1566,3480818.535410585
1567,3460556.743397597
1568,3418716.186130772
1569,3444839.7501356103
1570,3418306.2907609246
1571,3385809.023772153
1572,3345586.5663578613
1573,3355671.667787199
1574,3355359.4497326077
1575,3382014.324254367
1576,3378400.341139191
1577,3374569.914613684
1578,3369249.8427196494
1579,3316446.896369233
1580,3329787.797389506
1581,3336486.736293927
1582,3276749.0963209104
1583,3347800.5873458055
1584,3338501.984167407
1585,3372815.1045001904
1586,3419509.9823686373
1587,3527413.0275507844
1588,3482229.4191486887
1589,3469337.6096619624
1590,3439377.4015246625
1591,3364832.826560666
1592,3373334.2847621916
1593,3390115.6241209763
1594,3326837.0175222303
1595,3286643.5319477227
1596,3326219.8212579833
1597,3374151.6830259007
1598,3357393.6649879417
1599,3317184.6804965516
1600,3320824.2342475266
1601,3377039.9429286565
1602,3349743.8854078357
1603,3342470.059857839
1604,3372387.7387644732
1605,3383729.251624145
1606,3404808.8487378275
1607,3392112.552394584
1608,3341809.9930619244
1609,3389526.7133434974
1610,3389112.1454266906
1611,3341463.524016588
1612,3352995.5331667922
1613,3383057.3283423185
1614,3389993.922299908
1615,3367493.7609041603
1616,3346488.6964349016
1617,3306684.4115573964
1618,3305332.6339078057
1619,3366778.156145671
1620,3354016.1283949395
1621,3338520.818156259
1622,3307681.245883724
1623,3314258.487000077
1624,3320447.310494424
1625,3365649.01856637
1626,3363661.860917675
1627,3373959.824650377
1628,3386780.983219657
1629,3372562.668286134
1630,3356212.1658120346
1631,3334141.8471009773
1632,3270646.987089895
1633,3265872.6133036544
1634,3275378.7602224536
1635,3284434.222088727
1636,3280622.3062070794
1637,3293040.0080014654
1638,3240085.9814942214
1639,3259557.041954303
1640,3320124.8241789215
1641,3420994.6541332174
1642,3507425.9697986986
1643,3503848.205685243
1644,3622858.51567686
1645,4177736.3533953093
1646,4122170.314092158
1647,4116085.4885290153
1648,4107337.931566391
1649,4001316.3162387554
1650,3877233.674644192
1651,3896865.615278032
1652,3902098.6289727357
1653,3924929.361967941
1654,3928005.887362254
1655,3885047.0013610395
1656,3914430.135590801
1657,3897583.92602353
1658,3985003.7128393967
1659,3978807.242775108
1660,3935468.577683814
1661,3931901.4978542654
1662,4084160.2543148985
1663,4079309.883356241
1664,4060697.473645556
1665,4065792.63613132
1666,4089734.005437968
1667,4060648.5883579273
1668,4086960.5922203306
1669,4000074.0934413634
1670,3786403.1230946495
1671,3646816.290935473
1672,3602782.893879529
1673,3887751.416738256
1674,3945631.739846566
1675,3903157.4691696167
1676,3830316.923142489
1677,3701762.159230376
1678,3806495.4726649155
1679,3755695.460609081
1680,3721190.4935677727
1681,3808356.360687587
1682,3793857.361163236
1683,3848485.388565593
1684,3877014.3110249154
1685,3863483.559540098
1686,3935561.0339101003
1687,3940733.123800274
1688,3978454.003023833
1689,3896659.290318652
1690,3935875.347022682
1691,3857591.4786884724
1692,3856892.65879185
1693,3878277.1039331886
1694,3795659.490333344
1695,3691002.4592862097
1696,3686837.0457272944
1697,3768499.8992494876
1698,3784573.4488947242
1699,3878532.715592237
1700,3965641.113490503
1701,3989970.6204041634
1702,3970932.24667976
1703,3950150.7174827834
1704,3980203.3305483684
1705,3997681.044332793
1706,4031412.2858400624
1707,4022465.570987958
1708,4087629.2253221935
1709,4089238.178521808
1710,4113370.849831984
1711,4022122.1836905894
1712,3976510.0560178007
1713,4033474.1345911734
1714,4336888.049484881
1715,4395757.908249598
1716,4369251.3396487
1717,4402246.73830662
1718,4427578.187348563
1719,4389840.16024915
1720,4453380.227178886
1721,4461530.851651122
1722,4496121.068769779
1723,4514016.271930989
1724,4529131.309904603
1725,4475723.577914844
1726,4490875.09165619
1727,4532055.758643103
1728,4506727.0711311335
1729,4417469.2331444295
1730,4491108.737041401
1731,4468674.1694711475
1732,4561029.684336999
1733,4553631.51057996
1734,4662488.094583765
1735,4656664.978919608
1736,4612446.894419083
1737,4610501.948135062
1738,4622742.484090811
1739,4577879.236033254
1740,4721851.2792226765
1741,4692686.1601432515
1742,4632698.015036163
1743,4722814.387560257
1744,4700616.052248185
1745,4695315.465934999
1746,4627748.316381273
1747,4615725.178611849
1748,4548644.625280379
1749,4600590.053046403
1750,4571866.484517582
1751,4660370.576644098
1752,4605632.525855588
1753,4541401.445953178
1754,4593488.815888101
1755,4606608.175230082
1756,4610353.937108236
1757,4598199.410090827
1758,4680414.844350774
1759,4766827.125708394
1760,4731577.252221823
1761,4656683.407844511
1762,4555504.829253583
1763,4556263.839665749
1764,4559674.978913491
1765,4451382.481150356
1766,4381221.031528595
1767,4392660.420974507
1768,4454319.911736725
1769,4299119.175785777
1770,4386237.197655961
1771,4262436.82753823
1772,4305424.846870225
1773,4285747.995974736
1774,4333464.73105532
1775,4451458.131678755
1776,4367994.758657428
1777,4376897.765093873
1778,4290256.357222034
1779,4475297.005672222
1780,4551058.868275846
1781,4603606.265283235
1782,4676121.859971874
1783,4454573.815405782
1784,4343042.968205565
1785,4194170.3331948896
1786,4190608.400178313
1787,4163055.29657047
1788,4197786.589758044
1789,4190991.8574793637
1790,4187173.1833137674
1791,4241973.925552794
1792,4347468.89411348
1793,4279197.685636173
1794,4300056.8907095585
1795,4334216.444772528
1796,4268103.591686603
1797,4292114.443851716
1798,4329829.031332311
1799,4325994.418546838
1800,4282291.031123353
1801,4412697.302040216
1802,4413239.971949034
1803,4376053.445187367
1804,4369051.17751628
1805,4273955.656568517
1806,4265716.534176961
1807,4332841.563957099
1808,4377974.07788358
1809,4462715.209784071
1810,4484893.713384296
1811,4474908.582626174
1812,4522968.877285105
1813,4532780.245662559
1814,4531876.210812519
1815,4558555.698783088
1816,4551712.19194278
1817,4534902.16537722
1818,4517856.192443474
1819,4506668.330735623
1820,4576942.127669507
1821,4613791.725141759
1822,4579828.301457278
1823,4610701.616746551
1824,4584802.333356971
1825,4538458.233679824
1826,4586958.653545367
1827,4551441.398201859
1828,4544889.874983305
1829,4527256.41507008
1830,4570780.892622938
1831,4624304.110268804
1832,4633186.132173413
1833,4664547.758181937
1834,4706503.436045888
1835,4630330.661311419
1836,4623144.914505748
1837,4660001.054889961
1838,4419599.38657305
1839,4444806.727878956
1840,4354560.149997856
1841,4331833.77932787
1842,4239583.631581206
1843,4249902.977612751
1844,4280678.410411781
1845,4248034.933733128
1846,4266518.905799807
1847,4300053.622074591
1848,4356935.405749605
1849,4367615.274018371
1850,4429608.427169021
1851,4381432.988367975
1852,4366635.290968927
1853,4352142.895785515
1854,4390477.965915324
1855,4328938.2322631795
1856,4332808.810790373
1857,4294793.72513109
1858,4352218.236222918
1859,4321208.471202688
1860,4417487.305141338
1861,4450681.403795739
1862,4444946.408730894
1863,4495632.87633861
1864,4513141.131199799
1865,4501855.027602707
1866,4478529.168858319
1867,4430891.433651127
1868,4397459.963858546
1869,4398612.59482367
1870,4467627.434085257
1871,4470401.1864148965
1872,4414741.562742477
1873,4406421.099217549
1874,4406053.62406138
1875,4409471.334770064
1876,4359154.035994504
1877,4245242.648579627
1878,4256752.734204001
1879,4271139.729493218
1880,4279674.136143505
1881,4306658.559746724
1882,4144458.214018672
1883,4101184.282207885
1884,4173378.165666988
1885,4198704.121386975
1886,4247878.409966331
1887,4290552.113687743
1888,4263971.03832442
1889,4281489.177797529
1890,4267733.390946446
1891,4329820.8098933725
1892,4386479.086877104
1893,4420087.498888319
1894,4397561.40911677
1895,4423841.30164341
1896,4417287.621623872
1897,4501566.349264924
1898,4520527.188501926
1899,4545799.959339324
1900,4529841.539413207
1901,4553201.387041341
1902,4533703.7563124765
1903,4524743.285324474
1904,4553418.577395652
1905,4579969.352951207
1906,4715809.696358239
1907,4742691.331786245
1908,4729741.082508967
1909,4744112.142347305
1910,4735689.970306153
1911,4801024.117931076
1912,4799537.751113518
1913,4815017.306741324
1914,4816378.208189848
1915,4817290.560928823
1916,4807950.7826177385
1917,4805136.959443399
1918,4773488.270286095
1919,4789731.298449025
1920,4775207.682070857
1921,4763234.611336048
1922,4742602.723672916
1923,4742663.333004449
1924,4727007.568564001
1925,4724994.9097265
1926,4724884.285243354
1927,4740232.750379171
1928,4720891.127578104
1929,4708903.3387294095
1930,4720071.90688241
1931,4737406.822957927
1932,4788610.61639866
1933,4791141.067625172
1934,4757255.230446103
1935,4660804.685063778
1936,4719689.622009358
1937,4667742.567610338
1938,4689745.516300904
1939,4750184.736146509
1940,4732151.581106367
1941,4711367.35816741
1942,4745299.068400136
1943,4773866.437501168
1944,4840702.8204225255
1945,4836181.354418348
1946,4760977.7143814135
1947,4813588.1361153135
1948,4806173.839708402
1949,4764752.007987354
1950,4779526.467989587
1951,4750663.463930836
1952,4774343.747633494
1953,4774651.526412124
1954,4778148.133531197
1955,4767804.627295842
1956,4835157.927770214
1957,4818446.385193894
1958,4838156.036403126
1959,4790388.381350935
1960,4793321.337582352
1961,4801710.459891755
1962,4892556.725613241
1963,4929162.6335113775
1964,4902147.505978393
1965,4915770.5359034985
1966,4998927.2432081895
1967,4967427.847443732
1968,4912570.712078141
1969,4888898.507690419
1970,4887951.708975714
1971,4823314.847312416
1972,4814911.201887131
1973,4726411.6441115765
1974,4685675.624262246
1975,4683626.269794031
1976,4807711.76969157
1977,4856128.486235759
1978,4824960.708465752
1979,4685356.423985713
1980,4635488.355015693
1981,4525001.042327452
1982,4660201.727693405
1983,4699871.720776936
1984,4739944.06545538
1985,4676547.092581536
1986,4730384.957166979
1987,4724954.8085687915
1988,4680871.590445233
1989,4685763.019388567
1990,4724452.0895726625
1991,4739754.274378836
1992,4662332.991819982
1993,4600717.776834422
1994,4616633.898868866
1995,4686979.365431211
1996,4667890.695735189
1997,4741228.784830483
1998,4773857.405984241
1999,4852949.01348423
2000,4851914.184359201
2001,4895182.32917003
2002,4900949.163420626
2003,4906474.070257082
2004,4864773.343858176
2005,4885930.882562261
2006,4899565.5631842725
2007,4888663.023142223
2008,4867959.242380643
2009,4860257.439352946
2010,4871050.425975838
2011,4831703.169680812
2012,4818225.096174593
2013,4751725.90574364
